source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,3400,Di Yogyakarta,percent,96.43,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3400;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,3500,Jawa Timur,percent,96.81,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3500;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,3600,Banten,percent,96.03,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3600;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,5100,Bali,percent,96.66,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5100;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,5200,Nusa Tenggara Barat,percent,97.29,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5200;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,5300,Nusa Tenggara Timur,percent,86.92,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5300;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,6100,Kalimantan Barat,percent,91.79,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6100;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,6200,Kalimantan Tengah,percent,95.45,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6200;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,6300,Kalimantan Selatan,percent,94.1,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6300;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,6400,Kalimantan Timur,percent,95.84,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6400;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,6500,Kalimantan Utara,percent,96.38,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6500;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7100,Sulawesi Utara,percent,95.58,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7100;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7200,Sulawesi Tengah,percent,95.05,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7200;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7300,Sulawesi Selatan,percent,96.13,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7300;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7400,Sulawesi Tenggara,percent,95.28,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7400;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7500,Gorontalo,percent,91.9,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7500;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,7600,Sulawesi Barat,percent,94.7,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7600;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,8100,Maluku,percent,97.47,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8100;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,8200,Maluku Utara,percent,95.59,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8200;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,9100,Papua Barat,percent,89.25,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9100;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2020,province,9400,Papua,percent,78.4,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9400;turvar=1672;th=120;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,national,9999,Indonesia,percent,97.37,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9999;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1100,Aceh,percent,99.44,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1100;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1200,Sumatera Utara,percent,98.57,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1200;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1300,Sumatera Barat,percent,95.29,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1300;turvar=1672;th=121;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2021,province,1400,Riau,percent,96.91,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1400;turvar=1672;th=121;turth=0
