edge_id,from_node_id,to_node_id,relationship,observation_id,cell_id,evidence_basis,treatment_id
edge:462f70205f5cc836d268,treatment_decision:6f97d759c0fb908abffb,treatment_output:1c8aa4de2addbacb0dd5,decision_resolves_to_output,211b04665de26cd11d77,53b2a1ef09a68d6c5173,exact current or selected observation_id in the treatment audit,B2
edge:4834ba25c499328c41e1,treatment_decision:b3f010f2e2a087330a72,treatment_output:358a775020288a461947,decision_resolves_to_output,72e8553f361951a0c2c8,3087bf08970908c509ca,requested observation_id is retained by at least one B1 snapshot,B1
edge:4836cbb8380279bbab0c,treatment_decision:b09a469a80c51e50779a,treatment_output:10b1925a6a42c3e2c127,decision_resolves_to_output,f831d08aa91c95864cd0,05ae4dff5d60b5021813,requested observation_id is retained by at least one B1 snapshot,B1
edge:4c3a095598186c7a90db,treatment_decision:f23f0bd59f8981005867,treatment_output:aa886d476fcda30c743c,decision_resolves_to_output,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,exact current or selected observation_id in the treatment audit,B2
edge:4d0a04e21c17c8e5a71f,treatment_decision:c205c83bfd196b596a51,treatment_output:14f78b9495df634c3d3b,decision_resolves_to_output,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B2
edge:4d5f42574a434ec298b6,treatment_decision:079d807f6c262a9020ca,treatment_output:176d02d417a1e8fd7f01,decision_resolves_to_output,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,requested observation_id is retained by at least one B1 snapshot,B1
edge:4ec098e129fbe7cb3d5e,treatment_decision:05eea653e8b970a61288,treatment_output:8bd131a8109acc5fab46,decision_resolves_to_output,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,requested observation_id is retained by at least one B1 snapshot,B1
edge:4fbb35ab94978ef401c7,treatment_decision:8767414d773196b79c6f,treatment_output:05e99fdeb0f99c33d1b0,decision_resolves_to_output,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,exact current or selected observation_id in the treatment audit,B2
edge:4fc96bd7e9cfcbe1f6f4,treatment_decision:e32eb47856f958bf1744,treatment_output:731969672c59f2871e76,decision_resolves_to_output,1721995859418ecf608c,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B0
edge:4ff332fcb64df7ea15bb,treatment_decision:2bf4efe84e17d15d5a52,treatment_output:5fb72e44f9c935bd58f3,decision_resolves_to_output,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B2
edge:52481365a5b825b62ab8,treatment_decision:0e04639b4b787c22e612,treatment_output:3c0f7efe18222e987b1d,decision_resolves_to_output,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,requested observation_id is retained by at least one B1 snapshot,B1
edge:54a6cf537d040b0fbcf5,treatment_decision:733e8862b895e90c023f,treatment_output:20a795746ad404126b29,decision_resolves_to_output,deabb3549fa520121850,71a013b45f47a8aefa7d,exact current or selected observation_id in the treatment audit,B0
edge:582661c35025ec36337c,treatment_decision:bd6820f4625f446558d7,treatment_output:4372d54e81fafb2c0f84,decision_resolves_to_output,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,exact current or selected observation_id in the treatment audit,B0
edge:5b60eadf0173c41b438a,treatment_decision:f0f9398e159a89805a66,treatment_output:c9e3b820d99df8cfd24a,decision_resolves_to_output,bc696217068415ca73e2,4aab4307f4906503d2a4,exact current or selected observation_id in the treatment audit,B0
edge:5c710aa0d2bce3a69089,treatment_decision:194200d871c8425ce37a,treatment_output:5fb72e44f9c935bd58f3,decision_resolves_to_output,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B2
edge:5e599371b9ad050fd9e0,treatment_decision:1e0b717dca3619cbc832,treatment_output:c9e3b820d99df8cfd24a,decision_resolves_to_output,e06e475e6f5cb8748897,4aab4307f4906503d2a4,exact current or selected observation_id in the treatment audit,B0
edge:601461f126db26e5c4d5,treatment_decision:8c063c4c3ba1c835d142,treatment_output:1fb07512426155c24d4b,decision_resolves_to_output,211b04665de26cd11d77,53b2a1ef09a68d6c5173,requested observation_id is retained by at least one B1 snapshot,B1
edge:6307bac4488eb1025990,treatment_decision:7d018acbe51aa6194ae5,treatment_output:86ad6b8988d59c1d6090,decision_resolves_to_output,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,exact current or selected observation_id in the treatment audit,B2
edge:66778dab88bd4bd04b4c,treatment_decision:f3555f20090ed7209e39,treatment_output:e96db0628793a76f6317,decision_resolves_to_output,27f750d142897641b3b1,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B0
edge:689d02cbb267b2080daa,treatment_decision:de8618385ab0b96a4da0,treatment_output:731969672c59f2871e76,decision_resolves_to_output,df8ae4a2843995c9185d,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B0
edge:68c09f064162504d93a9,treatment_decision:e4ae2ed1b62d068ef2bf,treatment_output:191483922693325d8719,decision_resolves_to_output,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,requested observation_id is retained by at least one B1 snapshot,B1
edge:69941f916dd8092af79c,treatment_decision:3497f7cefa9fb8da56dc,treatment_output:130f540cad1892fe9816,decision_resolves_to_output,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact current or selected observation_id in the treatment audit,B0
edge:6c3bb0f3498c0bdf13b1,treatment_decision:beeacbac9ed4d6c5e332,treatment_output:3fedb84694a6c2142e91,decision_resolves_to_output,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,requested observation_id is retained by at least one B1 snapshot,B1
edge:6edacc61dd3bc71d3809,treatment_decision:ba4d2a0323532ef5eefc,treatment_output:5fb72e44f9c935bd58f3,decision_resolves_to_output,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B2
edge:6f5a4c09c1b293ebed0d,treatment_decision:4528f931b50456c66ede,treatment_output:452ae73d8fa913d02132,decision_resolves_to_output,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,exact current or selected observation_id in the treatment audit,B0
edge:71a04d33ee589e42c500,treatment_decision:d85aca16a447127852ff,treatment_output:a5cbf8482cf91b7dc2df,decision_resolves_to_output,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,requested observation_id is retained by at least one B1 snapshot,B1
edge:722d983f71bf7d5ee779,treatment_decision:10ccf15de43bd6cc1f66,treatment_output:9c7aa8f45edf2e5043da,decision_resolves_to_output,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B0
edge:781c7f6183f9793e4ab1,treatment_decision:a484434b328c7b0665f7,treatment_output:b112b3995ea306e43f08,decision_resolves_to_output,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B0
edge:79e554e96cab7cc8efd4,treatment_decision:0a9128e5315b05c412f3,treatment_output:05e99fdeb0f99c33d1b0,decision_resolves_to_output,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,exact current or selected observation_id in the treatment audit,B2
edge:7d6ff70e017b62fa6f8c,treatment_decision:ae1fade8ed6c5938f499,treatment_output:b112b3995ea306e43f08,decision_resolves_to_output,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B0
edge:7fb446d17c69b2f06df9,treatment_decision:aa4980282d3bcdb13249,treatment_output:e96db0628793a76f6317,decision_resolves_to_output,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B0
edge:8205f19b659dc9b71b99,treatment_decision:e922bc7a80c337ac72a8,treatment_output:14f78b9495df634c3d3b,decision_resolves_to_output,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B2
edge:84e347bdeb0d2470440a,treatment_decision:38aa5af7b120e26bf137,treatment_output:31d7273516a625fc3a27,decision_resolves_to_output,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,requested observation_id is retained by at least one B1 snapshot,B1
edge:84ee7b1a49af3013ae26,treatment_decision:c4f21a91862dd44daf60,treatment_output:eae14ef263bc0a3ed9ca,decision_resolves_to_output,f831d08aa91c95864cd0,05ae4dff5d60b5021813,exact current or selected observation_id in the treatment audit,B2
edge:868b7bbe7df41e20d9a1,treatment_decision:74ac980251856f1cc7c8,treatment_output:20a795746ad404126b29,decision_resolves_to_output,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,exact current or selected observation_id in the treatment audit,B0
edge:8a6251382a70f9c76b6b,treatment_decision:07b069e313d324126fc3,treatment_output:a535f3e48f54da072b20,decision_resolves_to_output,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,exact current or selected observation_id in the treatment audit,B2
edge:8b936cedef4babbb36b2,treatment_decision:261ea74a6ee42a069821,treatment_output:f530832ea0c3731172dd,decision_resolves_to_output,b55b4fefc9148be667c1,94651a48df17d3b56a1b,requested observation_id is retained by at least one B1 snapshot,B1
edge:8bd7d5e0881e287593e6,treatment_decision:c2ceeff98ed5980e40d3,treatment_output:42784905be0ef14a4822,decision_resolves_to_output,df8ae4a2843995c9185d,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B2
edge:8f90f965bdd4eb9b2299,treatment_decision:578b9ae365fa3ee4e1f3,treatment_output:4f0be064a82af45a9a81,decision_resolves_to_output,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,exact current or selected observation_id in the treatment audit,B0
edge:9409cd807c7cd39c71ce,treatment_decision:c9b6c4fd6598cd457d82,treatment_output:f622c2fc083e0e6053cc,decision_resolves_to_output,d99bc3566095bc6ee582,7e097ceb497e25947325,requested observation_id is retained by at least one B1 snapshot,B1
edge:94c6fb569b7efaac65aa,treatment_decision:501ef06bfa9901cc32a8,treatment_output:130f540cad1892fe9816,decision_resolves_to_output,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,exact current or selected observation_id in the treatment audit,B0
edge:9763bfb044248e00dd03,treatment_decision:54c37b211f186cf37d22,treatment_output:39e6cbdec8437f8a621a,decision_resolves_to_output,b55b4fefc9148be667c1,94651a48df17d3b56a1b,exact current or selected observation_id in the treatment audit,B2
edge:9b158c886f5d5cea1a6f,treatment_decision:6930213d03643139cb4f,treatment_output:e96db0628793a76f6317,decision_resolves_to_output,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B0
edge:9b23451ea3e929cae5ba,treatment_decision:b4cc3058de5b03e4acce,treatment_output:988e610dfb898a7d1f5a,decision_resolves_to_output,5fab5a82719cacffcbe4,1c03a76cb6a98f53235d,exact current or selected observation_id in the treatment audit,B0
edge:9c43d648b1c9aa47604d,treatment_decision:5845e2ce8feda0a2471b,treatment_output:731969672c59f2871e76,decision_resolves_to_output,72e8553f361951a0c2c8,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B0
edge:a2150a4fd53ca36f644b,treatment_decision:0abd4a86810b0413b3d9,treatment_output:234f15398f84db5e04ef,decision_resolves_to_output,211b04665de26cd11d77,53b2a1ef09a68d6c5173,exact current or selected observation_id in the treatment audit,B0
edge:a3ff353797779903a364,treatment_decision:3351d3137ad2e1663462,treatment_output:35a8447dfb94ea08c80b,decision_resolves_to_output,d99bc3566095bc6ee582,7e097ceb497e25947325,exact current or selected observation_id in the treatment audit,B2
edge:a4d338e2a8a0a7ce17a1,treatment_decision:e7542895b383f1cf957a,treatment_output:05e99fdeb0f99c33d1b0,decision_resolves_to_output,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,exact current or selected observation_id in the treatment audit,B2
edge:a56991af3b24db0103cc,treatment_decision:ce77a6cdda37e2bcd056,treatment_output:95f1e10e3b52b5461f34,decision_resolves_to_output,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B2
edge:a65761afd6d5a43b4f96,treatment_decision:345214c000d52f1ca630,treatment_output:4f0be064a82af45a9a81,decision_resolves_to_output,cfe502c53f19a90449e6,94651a48df17d3b56a1b,exact current or selected observation_id in the treatment audit,B0
edge:a69b89ca1f706aff2c94,treatment_decision:4dff6205be1cfa53338a,treatment_output:9e10e0edf3db9d33bdd7,decision_resolves_to_output,05a8528c88245297d4ba,5b5eeef107bb6f124496,requested observation_id is retained by at least one B1 snapshot,B1
edge:a756e89525c06cc0631a,treatment_decision:1e639daa7b539e8f2208,treatment_output:53e89d05479f8a8a8058,decision_resolves_to_output,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,requested observation_id is retained by at least one B1 snapshot,B1
edge:a8b4a70364fe9556a33b,treatment_decision:fa01589df546f2ac10bc,treatment_output:234f15398f84db5e04ef,decision_resolves_to_output,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,exact current or selected observation_id in the treatment audit,B0
edge:aaa411b73d4e8838da4f,treatment_decision:4d94c6598e04bfa70d82,treatment_output:7c0e6ae3460bcd226630,decision_resolves_to_output,e313de2e0e1a97bc17ff,7e097ceb497e25947325,exact current or selected observation_id in the treatment audit,B0
edge:abd5cd93e9f075ad2304,treatment_decision:50582d3656d43e23a4ce,treatment_output:95f1e10e3b52b5461f34,decision_resolves_to_output,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B2
edge:aed488608325e7f55d5b,treatment_decision:082f5ca9b674ca745934,treatment_output:c576ab8d524dc574c195,decision_resolves_to_output,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,exact current or selected observation_id in the treatment audit,B2
edge:afc9bfc655d08f8fe1bd,treatment_decision:470dd4633fb0dfa7fe65,treatment_output:86ad6b8988d59c1d6090,decision_resolves_to_output,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact current or selected observation_id in the treatment audit,B2
edge:afd7e4d5ecef61b5cca0,treatment_decision:1c37bb7db78dd523efc8,treatment_output:42784905be0ef14a4822,decision_resolves_to_output,1721995859418ecf608c,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B2
edge:b2ffca35f223c3fda7e3,treatment_decision:de02f0282647d05d1452,treatment_output:3380dfbc8b86ddde78be,decision_resolves_to_output,df8ae4a2843995c9185d,3087bf08970908c509ca,requested observation_id is retained by at least one B1 snapshot,B1
edge:b428f47df7905fd118bb,treatment_decision:aea7508d109bea3c669b,treatment_output:20422693f59f27575ed6,decision_resolves_to_output,27f750d142897641b3b1,e33e2f8351747300cba7,requested observation_id is retained by at least one B1 snapshot,B1
edge:bd50b3a8c6efc4198f4b,treatment_decision:a8602a92db8584e6bfd1,treatment_output:f96216a04891beda7c67,decision_resolves_to_output,356dadeceba952eb2a0c,e33e2f8351747300cba7,requested observation_id is retained by at least one B1 snapshot,B1
edge:bd8f28db8b7988d43218,treatment_decision:42ed1037c94137b84019,treatment_output:4f0be064a82af45a9a81,decision_resolves_to_output,b55b4fefc9148be667c1,94651a48df17d3b56a1b,exact current or selected observation_id in the treatment audit,B0
edge:bdb4fea96861606fd406,treatment_decision:c3f470f0116a95f8dbcf,treatment_output:7d8481cda60d7aba35c5,decision_resolves_to_output,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,requested observation_id is retained by at least one B1 snapshot,B1
edge:bf5eac8e945359bf0e51,treatment_decision:45c9c4f407fa3c5bda70,treatment_output:9c7aa8f45edf2e5043da,decision_resolves_to_output,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B0
edge:c1aadf87a93b30e6d7c3,treatment_decision:64a25d13c4c58b4ab807,treatment_output:c576ab8d524dc574c195,decision_resolves_to_output,05a8528c88245297d4ba,5b5eeef107bb6f124496,exact current or selected observation_id in the treatment audit,B2
edge:c208248105a1bdaa767b,treatment_decision:455409b7181869c869dd,treatment_output:9a8fcdc084d1cf8b979e,decision_resolves_to_output,506a60e86fb32d9c608b,e33e2f8351747300cba7,requested observation_id is retained by at least one B1 snapshot,B1
edge:c39e9ac1b17b2dec7483,treatment_decision:c246172e6de2b687025d,treatment_output:2c5370a0a187d79117b7,decision_resolves_to_output,e06e475e6f5cb8748897,4aab4307f4906503d2a4,requested observation_id is retained by at least one B1 snapshot,B1
edge:c63108e50290166b520e,treatment_decision:5901f6a4b7a019b0552f,treatment_output:a28b4e07a6f6b8b308fa,decision_resolves_to_output,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,requested observation_id is retained by at least one B1 snapshot,B1
edge:c71e3aefeb0710b54b94,treatment_decision:5fc3e4a8ea4f880fc3f2,treatment_output:debdb5aa57947a06abef,decision_resolves_to_output,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,requested observation_id is retained by at least one B1 snapshot,B1
edge:cb812397a5231273f3c4,treatment_decision:86c711486628ab7c2376,treatment_output:14f78b9495df634c3d3b,decision_resolves_to_output,27f750d142897641b3b1,e33e2f8351747300cba7,exact current or selected observation_id in the treatment audit,B2
edge:d40c99bb2091c0ad4547,treatment_decision:ecb545a1085647c5d652,treatment_output:39e6cbdec8437f8a621a,decision_resolves_to_output,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,exact current or selected observation_id in the treatment audit,B2
edge:eacfd0fc23c7abca0d36,treatment_decision:a6c6d5f8faaf44e4fb40,treatment_output:42784905be0ef14a4822,decision_resolves_to_output,72e8553f361951a0c2c8,3087bf08970908c509ca,exact current or selected observation_id in the treatment audit,B2
edge:ee3115e47136c11264b9,treatment_decision:e4ca9bee15dc3066aedf,treatment_output:a535f3e48f54da072b20,decision_resolves_to_output,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,exact current or selected observation_id in the treatment audit,B2
edge:ee619b6dde6d2a227d39,treatment_decision:70b453e06263d20984c8,treatment_output:7bf6705ae1623f1de633,decision_resolves_to_output,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,requested observation_id is retained by at least one B1 snapshot,B1
edge:f63dbe4cf0285167078e,treatment_decision:371b782e4e8e98bd1010,treatment_output:1c8aa4de2addbacb0dd5,decision_resolves_to_output,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,exact current or selected observation_id in the treatment audit,B2
edge:f7e39341a2170dccfc5c,treatment_decision:28561b0a1878d7b8630d,treatment_output:452ae73d8fa913d02132,decision_resolves_to_output,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,exact current or selected observation_id in the treatment audit,B0
edge:fbc88b8b4bb80a6283c7,treatment_decision:509cb54e0571af9e1f50,treatment_output:9c7aa8f45edf2e5043da,decision_resolves_to_output,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,exact current or selected observation_id in the treatment audit,B0
edge:fc3ea6ba6d5171616940,treatment_decision:c9325a74a5e2f3de159d,treatment_output:de474635df9204daeb8c,decision_resolves_to_output,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,requested observation_id is retained by at least one B1 snapshot,B1
edge:fd6b36ff3103ceb0b746,treatment_decision:69f8285768cc23cfcd85,treatment_output:130f540cad1892fe9816,decision_resolves_to_output,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,exact current or selected observation_id in the treatment audit,B0
edge:fe9df68dd391537dc6a9,treatment_decision:71a95c8bc9f17f2ac4b9,treatment_output:95f1e10e3b52b5461f34,decision_resolves_to_output,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B2
edge:ff50e48f948fcf62b943,treatment_decision:64e4c12a09d2d7bd90b2,treatment_output:b112b3995ea306e43f08,decision_resolves_to_output,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,exact current or selected observation_id in the treatment audit,B0
edge:ffd94145b59c6e9b7440,treatment_decision:6d3a527487656d9bbe68,treatment_output:35a8447dfb94ea08c80b,decision_resolves_to_output,e313de2e0e1a97bc17ff,7e097ceb497e25947325,exact current or selected observation_id in the treatment audit,B2
edge:ffe0838c336393a4627a,treatment_decision:1f81fe5e0e2247bd890e,treatment_output:8a029571f27dc4efd3f7,decision_resolves_to_output,bc696217068415ca73e2,4aab4307f4906503d2a4,requested observation_id is retained by at least one B1 snapshot,B1
edge:051c36c93aa437373c92,ingestion_batch:262525ea522552e448f9,transformation_run:9c729c994c878f480a2a,ingestion_batch_feeds_run,,,H6 ingestion_batch_id and transformation_run_id,
edge:23d6e689c814258f07de,source_manifest:c1f834a5eb747d6a015d,source_artifact:a3b2d14f73a6944e5daa,manifest_declares_artifact,,,explicit manifest path and artifact checksum,
edge:9e53339d462c856b4ac2,source_manifest:8efcc15a73d4d43bf419,source_artifact:3c803d0b82626170d679,manifest_declares_artifact,,,explicit manifest path and artifact checksum,
edge:f1c9eccd8dd2d02a7714,source_manifest:8efcc15a73d4d43bf419,source_artifact:5b60d57510ca563f2783,manifest_declares_artifact,,,explicit manifest path and artifact checksum,
edge:062fb38225ff216e7ad8,source_manifest:c1f834a5eb747d6a015d,vintage:c0a2e938ba2212e1aa72,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:2463ca28438af08529bd,source_manifest:8efcc15a73d4d43bf419,vintage:26fea14cace77e23d749,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:c1535306496fc80e9563,source_manifest:8efcc15a73d4d43bf419,vintage:ee62d93cbabad154b03d,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:29076f55a676ac23313f,reproducibility_metric:cd8e068865292c716ba8,evidence_table:7ff4454d0efd70f5a572,metric_published_in_table,,,treatment metric row is copied exactly into the evidence table,B2
edge:469ca698f445b4021e02,reproducibility_metric:46c5d343b2ae75cf958b,evidence_table:7ff4454d0efd70f5a572,metric_published_in_table,,,treatment metric row is copied exactly into the evidence table,B1
edge:fc4c6fc37601149c5d34,reproducibility_metric:220ce98bc0bcbbc10455,evidence_table:7ff4454d0efd70f5a572,metric_published_in_table,,,treatment metric row is copied exactly into the evidence table,B0
edge:044b1441b4ccc61109e7,observation:864f2c2d1b88e471e06c,treatment_decision:ae1fade8ed6c5938f499,observation_enters_treatment,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B0
edge:09801e7a10f12986ac13,observation:5577ee9eb9f8775867ee,treatment_decision:3351d3137ad2e1663462,observation_enters_treatment,d99bc3566095bc6ee582,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B2
edge:0b41db2b4e0df249dec4,observation:c8636f1fbb21ce328ae5,treatment_decision:54c37b211f186cf37d22,observation_enters_treatment,b55b4fefc9148be667c1,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B2
edge:0c1a2015c6fd9a528c9a,observation:b9d9aa4f2beeae259666,treatment_decision:2d6b70d3b38ad5eb54a7,observation_enters_treatment,cfe502c53f19a90449e6,94651a48df17d3b56a1b,exact H6 observation_id carried by the B1 audit,B1
edge:0c73e47d6389167bee6e,observation:6e3265bf4a2eadf39698,treatment_decision:05eea653e8b970a61288,observation_enters_treatment,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,exact H6 observation_id carried by the B1 audit,B1
edge:0d7d2bb8a427fdf07bb7,observation:885040ab6fb9ac0096b2,treatment_decision:3497f7cefa9fb8da56dc,observation_enters_treatment,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B0
edge:10cec246cc028e8ab47a,observation:fd786e62692104822637,treatment_decision:c9325a74a5e2f3de159d,observation_enters_treatment,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the B1 audit,B1
edge:1559a8e8dbb668690ea3,observation:da340ced2539c49628bf,treatment_decision:4528f931b50456c66ede,observation_enters_treatment,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B0
edge:17b921590c55229cd72d,observation:be61f5d1cfa355a917f0,treatment_decision:a8602a92db8584e6bfd1,observation_enters_treatment,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact H6 observation_id carried by the B1 audit,B1
edge:19704dbf283599059667,observation:f99fdeebfc608df3a8bb,treatment_decision:6d3a527487656d9bbe68,observation_enters_treatment,e313de2e0e1a97bc17ff,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B2
edge:1d7b593f9bcfd6e6ff21,observation:de0321deca75854654ba,treatment_decision:c205c83bfd196b596a51,observation_enters_treatment,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B2
edge:1f6ba7bb95d8fbbd5036,observation:e19175cc2d07bb652fd5,treatment_decision:a399f62b390bcb762f17,observation_enters_treatment,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the B1 audit,B1
edge:2108353f19c329b383de,observation:96242f6669896b9035de,treatment_decision:de02f0282647d05d1452,observation_enters_treatment,df8ae4a2843995c9185d,3087bf08970908c509ca,exact H6 observation_id carried by the B1 audit,B1
edge:2235adc45b59057abf4e,observation:885040ab6fb9ac0096b2,treatment_decision:38aa5af7b120e26bf137,observation_enters_treatment,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the B1 audit,B1
edge:24c2506c48bfa3544956,observation:1ecfe2896341b81743b9,treatment_decision:35a847d459f3dc0a0af1,observation_enters_treatment,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,exact H6 observation_id carried by the B1 audit,B1
edge:2e498d7b872bbcc942d9,observation:be61f5d1cfa355a917f0,treatment_decision:e922bc7a80c337ac72a8,observation_enters_treatment,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B2
edge:2f85e0f9c4c4fbf0f940,observation:4451fa83b206a52cd53e,treatment_decision:7d018acbe51aa6194ae5,observation_enters_treatment,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:30d28e1e7c7c8faf775c,observation:3a58dba97aae26b9300b,treatment_decision:b989fabf222020a2dabe,observation_enters_treatment,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:35fd0e074d6ad335afc1,observation:cc516c3714c088b54218,treatment_decision:64e4c12a09d2d7bd90b2,observation_enters_treatment,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B0
edge:3a4215939140afd9f7bb,observation:a7e8ddddcfeb654133b3,treatment_decision:a6c6d5f8faaf44e4fb40,observation_enters_treatment,72e8553f361951a0c2c8,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B2
edge:3c8800c647856bd08590,observation:3f64e0aa5f69399e8a04,treatment_decision:51e4a3353b3340e49584,observation_enters_treatment,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B0
edge:416c82497cc7f719e506,observation:1ecfe2896341b81743b9,treatment_decision:01e97655d5b8bfaf85b6,observation_enters_treatment,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,exact H6 observation_id carried by the treatment audit,B0
edge:4262c7590d92be2ab7a0,observation:de0321deca75854654ba,treatment_decision:aa4980282d3bcdb13249,observation_enters_treatment,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B0
edge:4317d7460efb8c5f2b16,observation:3f64e0aa5f69399e8a04,treatment_decision:66faf76902b33b10aa76,observation_enters_treatment,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B2
edge:43edc2f428545f9f56c8,observation:885040ab6fb9ac0096b2,treatment_decision:470dd4633fb0dfa7fe65,observation_enters_treatment,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:441a757b7f269089a262,observation:4d4d1e51259f85b21f1d,treatment_decision:c246172e6de2b687025d,observation_enters_treatment,e06e475e6f5cb8748897,4aab4307f4906503d2a4,exact H6 observation_id carried by the B1 audit,B1
