source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,6500,Kalimantan Utara,percent,67.77,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6500;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7100,Sulawesi Utara,percent,73.79,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7100;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7200,Sulawesi Tengah,percent,57.68,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7200;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7300,Sulawesi Selatan,percent,66.22,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7300;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7400,Sulawesi Tenggara,percent,68.28,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7400;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7500,Gorontalo,percent,55.35,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7500;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,7600,Sulawesi Barat,percent,56.6,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7600;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,8100,Maluku,percent,70.55,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8100;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,8200,Maluku Utara,percent,66.52,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8200;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,9100,Papua Barat,percent,61.49,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9100;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2020,province,9400,Papua,percent,30.92,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9400;turvar=1674;th=120;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,national,9999,Indonesia,percent,65.94,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9999;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1100,Aceh,percent,74.36,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1100;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1200,Sumatera Utara,percent,72.81,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1200;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1300,Sumatera Barat,percent,70.06,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1300;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1400,Riau,percent,68.94,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1400;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1500,Jambi,percent,64.51,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1500;turvar=1674;th=121;turth=0
bps_webapi,sdg04_completion_rate,sma.total,2026-09-08,2021,province,1600,Sumatera Selatan,percent,67.2,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1600;turvar=1674;th=121;turth=0
